source_status,pulled_at_local,delivery_window_since,delivery_window_until,account_alias,account_name,account_id,object_level,object_id,current_name,parent_campaign_id,parent_campaign_name,parent_adset_id,parent_adset_name,configured_status,effective_status,objective_or_optimization_goal,spend,impressions,clicks,proposed_nc2_name,proposed_key,naming_status,notes
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756046090400,CAR | Classroom | Attention | CP02 | CR01 | v1,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,150.23,12172,88,CAR | ALL Programs | Classroom | Attention | v1,car-all-programs-classroom-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756234390400,CAR | Classroom | Nearby  | CP01 | CR01 | v1 – Copy,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,544.32,35886,242,CAR | ALL Programs | Classroom | Nearby | v1,car-all-programs-classroom-nearby-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756239970400,VID | Classroom | Attention | CP02 | CR01 | v1,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,58.43,4936,38,VID | ALL Programs | Classroom | Attention | v1,vid-all-programs-classroom-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756345770400,VID | Classroom | Nearby | CP01 | CR01 | v1,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,27.86,2141,11,VID | ALL Programs | Classroom | Nearby | v1,vid-all-programs-classroom-nearby-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756364720400,IMG | Play | Nearby | CP01 | CR01 | v1,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,451.52,37380,234,IMG | ALL Programs | Play | Nearby | v1,img-all-programs-play-nearby-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120241756377870400,IMG | Play | Attention | CP02 | CR01 | v1,120241756046080400,CEFA | South Surrey - Panorama | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241756046100400,Prospective Parents | Broad | South Surrey Panorama 10km | Auto,ACTIVE,CAMPAIGN_PAUSED,,151.04,13044,104,IMG | ALL Programs | Play | Attention | v1,img-all-programs-play-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242037801360400,IMG | Play | New_Location | v1,120242037801340400,CEFA | Surrey - Sunny Side | LSM | META | LEADS | BOF | Enrollment | ALL,120242037801350400,Prospective Parents | Broad | Surrey Sunny Side | Auto,ACTIVE,CAMPAIGN_PAUSED,,3.56,242,2,IMG | ALL Programs | Play | New Location | v1,img-all-programs-play-new-location-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242247994510400,IMG | Play | Attention | v1,120242037801340400,CEFA | Surrey - Sunny Side | LSM | META | LEADS | BOF | Enrollment | ALL,120242037801350400,Prospective Parents | Broad | Surrey Sunny Side | Auto,ACTIVE,CAMPAIGN_PAUSED,,279.02,23588,111,IMG | ALL Programs | Play | Attention | v1,img-all-programs-play-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242248024630400,VID | Classroom | New_Location  | v1,120242037801340400,CEFA | Surrey - Sunny Side | LSM | META | LEADS | BOF | Enrollment | ALL,120242037801350400,Prospective Parents | Broad | Surrey Sunny Side | Auto,ACTIVE,CAMPAIGN_PAUSED,,355.42,28205,233,VID | ALL Programs | Classroom | New Location | v1,vid-all-programs-classroom-new-location-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242248098260400,VID | Classroom | Attention | v1,120242037801340400,CEFA | Surrey - Sunny Side | LSM | META | LEADS | BOF | Enrollment | ALL,120242037801350400,Prospective Parents | Broad | Surrey Sunny Side | Auto,ACTIVE,CAMPAIGN_PAUSED,,241.35,20740,124,VID | ALL Programs | Classroom | Attention | v1,vid-all-programs-classroom-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242283263480400,IMG | Play | Childcare | v1,120242283263490400,CEFA | Kelowna - Spall | LSM | META | LEADS | BOF | Enrollment | ALL,120242283263470400,Prospective Parents | Broad | Kelowna - Spall | Auto,ACTIVE,CAMPAIGN_PAUSED,,575.6,52558,275,IMG | ALL Programs | Play | Childcare | v1,img-all-programs-play-childcare-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242283545020400,IMG | Play | Nearby | v1,120242283263490400,CEFA | Kelowna - Spall | LSM | META | LEADS | BOF | Enrollment | ALL,120242283263470400,Prospective Parents | Broad | Kelowna - Spall | Auto,ACTIVE,CAMPAIGN_PAUSED,,139.85,14224,60,IMG | ALL Programs | Play | Nearby | v1,img-all-programs-play-nearby-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242317540840400,Car | Play | Nearby | v1,120242283263490400,CEFA | Kelowna - Spall | LSM | META | LEADS | BOF | Enrollment | ALL,120242283263470400,Prospective Parents | Broad | Kelowna - Spall | Auto,ACTIVE,CAMPAIGN_PAUSED,,92.45,7857,62,CAR | ALL Programs | Play | Nearby | v1,car-all-programs-play-nearby-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242317578470400,Car | Play | Childcare | v1,120242283263490400,CEFA | Kelowna - Spall | LSM | META | LEADS | BOF | Enrollment | ALL,120242283263470400,Prospective Parents | Broad | Kelowna - Spall | Auto,ACTIVE,CAMPAIGN_PAUSED,,396.34,37936,287,CAR | ALL Programs | Play | Childcare | v1,car-all-programs-play-childcare-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242388414460400,carousel | whiterock | attention | v2,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231989497940400,whiterock | interests: montessori + early learning | 10 km,ACTIVE,CAMPAIGN_PAUSED,,3.21,307,10,CAR | ALL Programs | White Rock | Attention | v2,car-all-programs-white-rock-attention-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242388511050400,carousel | whiterock | nearby | v2,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231989497940400,whiterock | interests: montessori + early learning | 10 km,ACTIVE,CAMPAIGN_PAUSED,,27.54,3762,22,CAR | ALL Programs | White Rock | Nearby | v2,car-all-programs-white-rock-nearby-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242388521380400,carousel | whiterock | attention | v2 – Copy,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231838861640400,whiterock | interests: parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,1449.54,140256,864,CAR | ALL Programs | White Rock | Attention | v2,car-all-programs-white-rock-attention-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120242388521390400,carousel | whiterock | nearby | v2 – Copy,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231838861640400,whiterock | interests: parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,12.52,1205,8,CAR | ALL Programs | White Rock | Nearby | v2,car-all-programs-white-rock-nearby-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243031773410400,CAR | Classroom | Attention | v1,120242037801340400,CEFA | Surrey - Sunny Side | LSM | META | LEADS | BOF | Enrollment | ALL,120242037801350400,Prospective Parents | Broad | Surrey Sunny Side | Auto,ACTIVE,CAMPAIGN_PAUSED,,512.69,39880,227,CAR | ALL Programs | Classroom | Attention | v1,car-all-programs-classroom-attention-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243223932430400,image | whiterock | holistic education - 3 asian | attention,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231838861640400,whiterock | interests: parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,271.3,28301,182,IMG | ALL Programs | White Rock | Holistic Education - 3 Asian | v1,img-all-programs-white-rock-holistic-education-3-asian-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224032000400,image | whiterock | holistic education - bicycle | attention,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231838861640400,whiterock | interests: parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,188.03,19844,128,IMG | ALL Programs | White Rock | Holistic Education - Bicycle | v1,img-all-programs-white-rock-holistic-education-bicycle-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224048490400,image | whiterock | holistic education - 3 asian | attention – Copy,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231989497940400,whiterock | interests: montessori + early learning | 10 km,ACTIVE,CAMPAIGN_PAUSED,,19.2,1811,17,IMG | ALL Programs | White Rock | Holistic Education - 3 Asian | v2,img-all-programs-white-rock-holistic-education-3-asian-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224048500400,image | whiterock | holistic education - bicycle | attention – Copy,120231838861630400,CEFA | White Rock | LSM | META | LEADS | BOF | Enrollment,120231989497940400,whiterock | interests: montessori + early learning | 10 km,ACTIVE,CAMPAIGN_PAUSED,,16.07,1629,8,IMG | ALL Programs | White Rock | Holistic Education - Bicycle | v2,img-all-programs-white-rock-holistic-education-bicycle-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224076360400,image | richmond south | holistic education - 3 asian | attention new,120236442533480400,CEFA | Richmond South | LSM | META | LEADS | BOF | Enrollment,120236442533470400,richmond south | broad  - parents | 25 - 45,ACTIVE,CAMPAIGN_PAUSED,,12.66,871,4,IMG | ALL Programs | Richmond South | Holistic Education - 3 Asian | v1,img-all-programs-richmond-south-holistic-education-3-asian-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224179390400,image | richmond south | holistic education - bicycle | attention new,120236442533480400,CEFA | Richmond South | LSM | META | LEADS | BOF | Enrollment,120236442533470400,richmond south | broad  - parents | 25 - 45,ACTIVE,CAMPAIGN_PAUSED,,7.47,615,3,IMG | ALL Programs | Richmond South | Holistic Education - Bicycle | v1,img-all-programs-richmond-south-holistic-education-bicycle-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224228250400,image | richmond south | holistic education - bicycle | attention new – Copy,120236442533480400,CEFA | Richmond South | LSM | META | LEADS | BOF | Enrollment,120237091770000400,richmond south | rich -parents | 25 - 45,ACTIVE,CAMPAIGN_PAUSED,,90.47,7381,46,IMG | ALL Programs | Richmond South | Holistic Education - Bicycle | v2,img-all-programs-richmond-south-holistic-education-bicycle-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243224228270400,image | richmond south | holistic education - 3 asian | attention new – Copy,120236442533480400,CEFA | Richmond South | LSM | META | LEADS | BOF | Enrollment,120237091770000400,richmond south | rich -parents | 25 - 45,ACTIVE,CAMPAIGN_PAUSED,,34.24,2562,17,IMG | ALL Programs | Richmond South | Holistic Education - 3 Asian | v2,img-all-programs-richmond-south-holistic-education-3-asian-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243539251770400,existing post | tongs,120219786218160400,CEFA | All Locations | CORP | META | ENGAGEMENT | TOF | Boost,120238607766360400,canada locations | audience: shopify + inquiry submit FB/IG,ACTIVE,CAMPAIGN_PAUSED,,10.04,1067,36,UNK | ALL Programs | Existing Post | Tongs | v1,unk-all-programs-existing-post-tongs-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120243539270430400,existing post | math,120219786218160400,CEFA | All Locations | CORP | META | ENGAGEMENT | TOF | Boost,120238607766360400,canada locations | audience: shopify + inquiry submit FB/IG,ACTIVE,CAMPAIGN_PAUSED,,1644.09,228912,8696,UNK | ALL Programs | Existing Post | Math | v1,unk-all-programs-existing-post-math-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120244193426900400,spall__attention__baby-JK1__img__classroom__trust__cr01__v1__1x1__1080x1080.jpg,120242283263490400,CEFA | Kelowna - Spall | LSM | META | LEADS | BOF | Enrollment | ALL,120242283263470400,Prospective Parents | Broad | Kelowna - Spall | Auto,ACTIVE,CAMPAIGN_PAUSED,,294.61,26857,228,IMG | Baby + JK1 | Classroom | Trust | v1,img-baby-jk1-classroom-trust-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120244193768860400,beltline__jk2-jk3-kg__prospective-parents__img__classroom__attention__cr01__v1__1x1__1080x1080.jpg – Copy,120230793807800400,beltline | LSM | conversions (updated),120237167874450400,beltline | lookalike | 10 km | 4+ age,ACTIVE,CAMPAIGN_PAUSED,,1219.64,97661,969,IMG | Prospective + Parents | Classroom | Attention | v2,img-prospective-parents-classroom-attention-v2,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120245143868330400,image | baby | burlington | attention,120231322545590400,CEFA | Burlington | LSM | META | LEADS | BOF | Enrollment | 20260201 | 001,120231322545580400,burlington | interests: rich parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,178.12,13942,170,IMG | ALL Programs | Baby | Burlington | v1,img-all-programs-baby-burlington-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120245143903490400,image | baby | burlington | nearby,120231322545590400,CEFA | Burlington | LSM | META | LEADS | BOF | Enrollment | 20260201 | 001,120231322545580400,burlington | interests: rich parents | 10 km,ACTIVE,CAMPAIGN_PAUSED,,1637.62,126635,1593,IMG | ALL Programs | Baby | Burlington | v1,img-all-programs-baby-burlington-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120245183422400400,IMG | Play | Langley | CP02 | CR01 | v1 – Copy,120241753836290400,CEFA | Campbell Heights | LSM | META | LEADS | BOF | Enrollment | ALL | 20260106 | 001,120241753836300400,Prospective Parents | Broad | Campbell Heights | Auto,ACTIVE,CAMPAIGN_PAUSED,,80.24,6502,44,IMG | ALL Programs | Play | Langley | v1,img-all-programs-play-langley-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,parent,CEFA Early Learning,act_1595846967472729,ad,120245679859340400,Meadowvale | Open House | April,120242924010580400,CEFA | Meadowvale | LSM | META | Traffic | Open House |,120245679859330400,Meadowvale April | Open Houses | Wealthy Parents,ACTIVE,CAMPAIGN_PAUSED,,477.68,101556,824,UNK | ALL Programs | Meadowvale | Open House | v1,unk-all-programs-meadowvale-open-house-v1,needs_review,ad program/topic defaulted or inferred; verify creative content before live rename
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,campaign,120216971594560488,cefa franchise | ontario | prospecting,120216971594560488,cefa franchise | ontario | prospecting,,,PAUSED,PAUSED,LEADS,6078.52,238408,2602,CEFA | FRANCH | FranchiseAcq | Ontario | META | LEADS | TOF | Prospecting | 202502 | 001,cefa-franch-franchiseacq-ontario-meta-leads-tof-prospecting-202502-001,proposed,
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,campaign,120216972004510488,cefa franchise | alberta | prospecting,120216972004510488,cefa franchise | alberta | prospecting,,,PAUSED,PAUSED,LEADS,1089.99,55925,662,CEFA | FRANCH | FranchiseAcq | Alberta | META | LEADS | TOF | Prospecting | 202502 | 001,cefa-franch-franchiseacq-alberta-meta-leads-tof-prospecting-202502-001,proposed,
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,campaign,120241522289400488,Reshift Franchise Acquisition - US New,120241522289400488,Reshift Franchise Acquisition - US New,,,PAUSED,PAUSED,LEADS,5688.85,118277,2654,CEFA | FRANCH | FranchiseAcq | USA | META | LEADS | TOF | Prospecting | 202603 | 001,cefa-franch-franchiseacq-usa-meta-leads-tof-prospecting-202603-001,proposed,
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,campaign,120242580166820488,USA |  Chicago | National | Tradeshow,120242580166820488,USA |  Chicago | National | Tradeshow,,,PAUSED,PAUSED,TRAFFIC,416.32,43087,669,CEFA | FRANCH | Tradeshow | Chicago | META | TRAFFIC | TOF | Tradeshow | 202604 | 001,cefa-franch-tradeshow-chicago-meta-traffic-tof-tradeshow-202604-001,proposed,
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120219728430800488,alberta | sophisticated investor | 35+,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,81.8,3111,28,Franchise Prospects | Sophisticated Investor | Alberta | Advantage+,franchise-prospects-sophisticated-investor-alberta-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120219737877790488,alberta |  Multiunit Franchisees | 35-55,120216972004510488,cefa franchise | alberta | prospecting,120219737877790488,alberta |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,1008.19,52814,634,Franchise Prospects | Multiunit Franchisees | Alberta | Advantage+,franchise-prospects-multiunit-franchisees-alberta-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120219752165180488,ontario | sophisticated investor | 35-55,120216971594560488,cefa franchise | ontario | prospecting,120219752165180488,ontario | sophisticated investor | 35-55,PAUSED,PAUSED,OFFSITE_CONVERSIONS,1357.32,50566,513,Franchise Prospects | Sophisticated Investor | Ontario | Advantage+,franchise-prospects-sophisticated-investor-ontario-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120219752165210488,ontario |  Multiunit Franchisees | 35-55,120216971594560488,cefa franchise | ontario | prospecting,120219752165210488,ontario |  Multiunit Franchisees | 35-55,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,4721.2,187842,2089,Franchise Prospects | Multiunit Franchisees | Ontario | Advantage+,franchise-prospects-multiunit-franchisees-ontario-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120241522289420488,Reshift Franchise Acquisition - Retargeting,120241522289400488,Reshift Franchise Acquisition - US New,120241522289420488,Reshift Franchise Acquisition - Retargeting,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,772.04,11625,210,Franchise Prospects | Retargeting | USA | Advantage+,franchise-prospects-retargeting-usa-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120241522289530488,Reshift Franchise Acquisition - Atlanta,120241522289400488,Reshift Franchise Acquisition - US New,120241522289530488,Reshift Franchise Acquisition - Atlanta,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,3496.95,70408,1602,Franchise Prospects | Market Prospecting | Atlanta | Advantage+,franchise-prospects-market-prospecting-atlanta-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120241522293590488,Reshift Franchise Acquisition - Charlotte,120241522289400488,Reshift Franchise Acquisition - US New,120241522293590488,Reshift Franchise Acquisition - Charlotte,ACTIVE,CAMPAIGN_PAUSED,OFFSITE_CONVERSIONS,1419.86,36244,842,Franchise Prospects | Market Prospecting | Charlotte | Advantage+,franchise-prospects-market-prospecting-charlotte-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120242580166800488,USA | National | interest + HHI,120242580166820488,USA |  Chicago | National | Tradeshow,120242580166800488,USA | National | interest + HHI,ACTIVE,CAMPAIGN_PAUSED,LANDING_PAGE_VIEWS,56.1,11958,157,Franchise Prospects | Interest + HHI | USA National | Advantage+,franchise-prospects-interest-hhi-usa-national-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad_set,120242580166810488,USA | National | Re-targeting,120242580166820488,USA |  Chicago | National | Tradeshow,120242580166810488,USA | National | Re-targeting,ACTIVE,CAMPAIGN_PAUSED,LANDING_PAGE_VIEWS,360.22,31129,512,Franchise Prospects | Retargeting | USA National | Advantage+,franchise-prospects-retargeting-usa-national-advantage,proposed,ad set audience/geo inferred from current name
Verified live Meta API read; proposed names are Partial/inferred,2026-05-04 17:11 PDT,2026-04-05,2026-05-04,franchise,CEFA Franchisor,act_505300888223754,ad,120219728430780488,image | next step | why cefa,120216972004510488,cefa franchise | alberta | prospecting,120219728430800488,alberta | sophisticated investor | 35+,ACTIVE,CAMPAIGN_PAUSED,,0.35,11,0,IMG | FranchiseAcq | Next Step | Why CEFA | v1,img-franchiseacq-next-step-why-cefa-v1,proposed,ad program/topic defaulted or inferred; verify creative content before live rename
